the_official_name,gdelt_name,cyber_news_count,cited_by_count,works_count,log_cited_by_count,log_works_count,country,match_score,prestige_tier
Sam Houston State University,Sam Houston State University,4,296337,11164,12.59925597373543,9.320539164274258,US,100,Medium (100K-1M)
San Diego State University,San Diego State University,13,3483476,52026,15.063541490875611,10.859518093579142,US,100,High (1M-5M)
San Jose State University,San Jose State University,14,712199,33242,13.476114049825814,10.411599497604437,US,100,Medium (100K-1M)
Sapienza University of Rome,University Of Rome,5,20191876,250426,16.820790952783128,12.430922739871155,IT,90,Elite (5M+)
Savannah College of Art and Design,Savannah College Of Art,3,3519,660,8.166216268592143,6.493753839851686,US,95,Low (<100K)
Seattle University,Seal University; Seattle University,6,8196589,57046,15.919228772084834,10.9516307684562,US,91,Elite (5M+)
Seton Hall University,University Hall,3,272393,10581,12.51500482658319,9.266909723464076,US,95,Medium (100K-1M)
Sharif University of Technology,Sharif University Of Technology,4,1898541,45387,14.45659678113776,10.72300303191088,IR,100,High (1M-5M)
Shepherd University,Shepherd University,3,32739,1421,10.396352850925126,7.259819610363186,US,100,Low (<100K)
Sheridan College,Sheridan College,3,110064,908,11.608826379347432,6.812345094177479,CA,100,Medium (100K-1M)
Shinjuku College of Information Technology,College Of Information,6,13379,259,9.50151633368222,5.560681631015528,JP,90,Low (<100K)
Siena College,Siena College; Siena College Of Taytay; York Times Siena College,10,77926,2849,11.263527770010382,7.955074273262696,US,90,Low (<100K)
Sierra College,Sierra College,7,2742,144,7.916807490937603,4.976733742420574,US,100,Low (<100K)
Singapore Institute of Technology,Singapore Institute Of Technology,6,112169,6106,11.62777085663927,8.717190933223135,SG,100,Medium (100K-1M)
Singapore University of Social Sciences,Singapore University Of Social Sciences,3,117057,4131,11.670424817443832,8.326516830239528,SG,100,Medium (100K-1M)
Singapore University of Technology and Design,Singapore University Of Technology,20,843984,14211,13.645890000908311,9.561841957140915,SG,95,Medium (100K-1M)
Singularity University,Singularity University,3,4515,676,8.415381925269553,6.517671272912275,US,100,Low (<100K)
Sitting Bull College,Bull College,4,502,38,6.220590170099739,3.6635616461296463,US,90,Low (<100K)
Southeast Missouri State University,Southeast Missouri State University,4,76440,3663,11.244274480424576,8.20631072579402,US,100,Low (<100K)
Southern New Hampshire University,Southern New Hampshire University,12,9990,1336,9.20943996673302,7.198183577101943,US,100,Low (<100K)
Southern University System,Southern University; Southern University System,13,15735,200,9.663706360068897,5.303304908059076,US,95,Low (<100K)
Southern University at Shreveport,Southern University At Shreveport,3,3908,147,8.271036865792954,4.997212273764115,US,100,Low (<100K)
Spelman College,Spelman College,4,33466,1749,10.418315157681416,7.467371066917559,US,100,Low (<100K)
Spokane Falls Community College,Spokane Falls Community College,6,2480,135,7.816416983691801,4.912654885736052,US,100,Low (<100K)
Springfield Technical Community College,Springfield Technical Community College,3,1421,196,7.259819610363186,5.2832037287379885,US,100,Low (<100K)
St. Augustine College,Augustine College,3,21119,1336,9.957975737820195,7.198183577101943,US,95,Low (<100K)
St. Bonaventure University,Bonaventure University,6,38276,3134,10.552604472589852,8.050384453067021,US,95,Low (<100K)
St. Francis Xavier University,Xavier University,16,277820,9026,12.534732300397785,9.107975365298154,CA,90,Medium (100K-1M)
St. Paul's Co-educational College,Educational College,3,46962,1171,10.7571153366182,7.066466970136958,CN,90,Low (<100K)
Stanford University,Hoover Institution At Stanford University; Stanford University; Stanford University Center; Stanford University Cyber Policy Center; Stanford University Hoover Institution; Stanford University Internet Observatory; University Of Stanford; University Stanford,120,86691256,526392,18.277863594682024,13.173803361032489,US,90,Elite (5M+)
Stellenbosch University,University Of Stellenbosch,3,4093020,87245,15.224793886172348,11.37648699374154,ZA,95,High (1M-5M)
Stenden University of Applied Sciences,Stenden University Of Applied Sciences,4,31547,1703,10.359265474517882,7.440733707389261,NL,100,Low (<100K)
Stevens Institute of Technology,Stevens Institute Of Technology,12,934179,23115,13.747424418129048,10.04828029743767,US,100,Medium (100K-1M)
Stillman College,Stillman College,8,2159,172,7.67786350067821,5.153291594497779,US,100,Low (<100K)
Stratford University,Stratford University,3,126541,2689,11.748329547854937,7.897296472595885,US,100,Medium (100K-1M)
Strathmore University,Strathmore University,6,24923,3187,10.123586473664112,8.067149039910106,KE,100,Low (<100K)
Strayer University,Strayer University,4,3456,221,8.148156439921625,5.402677381872279,US,100,Low (<100K)
Suffolk University,Suffolk University,3,211093,8020,12.260058810883928,8.989818381366925,US,100,Medium (100K-1M)
Swansea University,Swansea University,5,3475736,63237,15.06131710082484,11.054660665269862,GB,100,High (1M-5M)
Swedish University of Agricultural Sciences,Swedish University,4,5308686,63860,15.484855093338826,11.064464125400788,SE,90,Elite (5M+)
Swinburne University of Technology,Swinburne University; Swinburne University Of Technology,21,2904717,68332,14.881846869545836,11.132148091391755,AU,90,High (1M-5M)
Syracuse University,Syracuse University,33,6493545,76296,15.686319318514274,11.242388898019872,US,100,Elite (5M+)
Technical College System of Georgia,Technical College System,4,2793,90,7.935229539816907,4.51085950651685,US,95,Low (<100K)
Technical University of Moldova,Technical University Of Moldova,6,74841,3819,11.223134503708131,8.24800570160062,MD,100,Low (<100K)
Technical University of Munich,S Technical University; Technical University; Technical University Munich; Technical University Of Munich,33,18619022,225716,16.739694357974702,12.327037281191988,DE,90,Elite (5M+)
Technion – Israel Institute of Technology,Israel Institute Of Technology; Technion Institute Of Technology,20,8050438,113994,15.901237182069304,11.643909866765648,IL,95,Elite (5M+)
Technological University Dublin,Technological University Dublin,7,208361,10639,12.247032230584416,9.272375762895637,IE,100,Medium (100K-1M)
Tel Aviv University,Aviv University; University Of Tel Aviv,17,17210482,205125,16.661029232872348,12.231379703456682,IL,95,Elite (5M+)
Temple University,Temple University,20,6756578,101020,15.726027254836234,11.523083695002944,US,100,Elite (5M+)
Texas A&M University,Texas A M University,41,18676337,243773,16.742767933003005,12.403996845551536,US,100,Elite (5M+)
Texas A&M University System,Texas A M University System,7,1125345,11532,13.933601101890698,9.35296777022594,US,100,High (1M-5M)
Texas State Technical College Harlingen,Texas State Technical College,4,3132,210,8.049746290952191,5.351858133476067,US,95,Low (<100K)
Thammasat University,Thammasat University,3,479705,22416,13.08092869522932,10.017574878573896,TH,100,Medium (100K-1M)
The University of Adelaide,University Of Adelaide,19,29713242,150326,17.20710339664841,11.920568200326167,AU,95,Elite (5M+)
The University of Arizona Global Campus,University Of Arizona Global Campus,4,33408,1429,10.41658060374452,7.265429723253953,US,95,Low (<100K)
The University of Melbourne,University Of Melbourne,31,30505338,343566,17.23341227543865,12.747137422570722,AU,95,Elite (5M+)
The University of Sydney,University Of Sydney; University Of The,40,26703213,333127,17.10029449065788,12.716282079490211,AU,95,Elite (5M+)
The University of Texas System,University Of Texas System,3,712522,4793,13.476567471305689,8.475120414994329,US,95,Medium (100K-1M)
The University of Texas at Arlington,University Of Texas At Arlington,11,3878975,50021,15.171081759241323,10.820218187638668,US,95,High (1M-5M)
The University of Texas at Austin,University Of Texas At Austin,47,23706775,354050,16.981271472414686,12.777196249535754,US,95,Elite (5M+)
The University of Texas at Dallas,University Of Texas At Dallas,14,3563247,48382,15.086183046431776,10.7869037913362,US,95,High (1M-5M)
The University of Texas at El Paso,University Of Texas At El Paso; University Of Texas El Paso,11,1394646,33504,14.148151894620929,10.41944996040727,US,95,High (1M-5M)
The University of Texas at San Antonio Health Science Center,University Of Texas At San Antonio,48,9408327,71085,16.05710581245839,11.17164569063632,US,90,Elite (5M+)
The University of Texas at Tyler,University Of Texas At Tyler,6,123679,5966,11.725452863821248,8.693999567522082,US,95,Medium (100K-1M)
The University of Tokyo,University Of Tokyo,5,46398688,506220,17.652781762486978,13.13472861181148,JP,95,Elite (5M+)
The University of Western Australia,University Of Western Australia,14,13208110,157271,16.396341668544366,11.965732069387442,AU,95,Elite (5M+)
Thomas College,Thomas College,6,36857,1540,10.514827970391982,7.340186835320115,US,100,Low (<100K)
Tiffin University,Tiffin University,3,3026,252,8.01532730902172,5.53338948872752,US,100,Low (<100K)
Tilburg University,Tilburg University,4,2077037,48717,14.546453398309568,10.793803850638048,NL,100,High (1M-5M)
Toronto Metropolitan University,Rogers Cybersecure Catalyst At Toronto Metropolitan University,3,1486395,55528,14.211864955972429,10.924660685789693,CA,90,High (1M-5M)
Torrens University Australia,Australia University; Torrens University,7,109095,4055,11.59998350753767,8.30795254527102,AU,90,Medium (100K-1M)
Tougaloo College,Tougaloo College,5,20747,448,9.940205135471292,6.107022887742255,US,100,Low (<100K)
Towson University,Towson University,6,348339,13695,12.760934293285777,9.524859098381524,US,100,Medium (100K-1M)
Tribhuvan University,Tribhuvan University,3,515150,31370,13.15221534055351,10.3536391782667,NP,100,Medium (100K-1M)
Trinity College Dublin,Trinity College; Trinity College Dublin,20,7798620,95555,15.86945748115797,11.467467742045445,IE,95,Elite (5M+)
Troy University,Troy University,7,95996,3923,11.472072219961682,8.274866820685254,US,100,Low (<100K)
Tsinghua University,Tsinghua University,19,33039328,373899,17.31320919769412,12.831743660965206,CN,100,Elite (5M+)
Tufts University,Fletcher School At Tufts University; Fletcher School Of Tufts University; Tufts University; Tufts University Fletcher School,61,12783244,117059,16.36364588704644,11.670441902845212,US,90,Elite (5M+)
Tulane University,Tulane University,17,7464847,84196,15.82571562706025,11.340914570141992,US,100,Elite (5M+)
Turtle Mountain Community College,Turtle Mountain Community College,8,1976,87,7.589335823170617,4.477336814478207,US,100,Low (<100K)
Tuskegee University,Tuskegee University,9,205467,5302,12.2330455830316,8.57602797713713,US,100,Medium (100K-1M)
United States Army War College,United States Army War College,3,13870,1137,9.53755560876329,7.037027614686276,US,100,Low (<100K)
United States International University Africa,United States International University,6,11067,1078,9.311813340906816,6.983789965258135,KE,95,Low (<100K)
United Tribes Technical College,United Tribes Technical College,3,1614,87,7.387090235656757,4.477336814478207,US,100,Low (<100K)
University College Cork,University College Cork,10,4533750,62399,15.327060190147188,11.04132055435752,IE,100,High (1M-5M)
University College Dublin,University College Dublin,12,6836943,105656,15.73785140613546,11.567953277356672,IE,100,Elite (5M+)
University College London,University College; University College London; University College Of London,53,65134453,579590,17.99196421448866,13.270077961357794,GB,95,Elite (5M+)
University College of Applied Science,College Of Applied Science,4,14162,1031,9.558388209214396,6.939253946041508,PS,95,Low (<100K)
University System of Georgia,University System Of Georgia,21,22495,500,10.021092794610391,6.2166061010848646,US,100,Low (<100K)
University System of Maryland,University Of Maryland; University Of Maryland Medical System; University System Of Maryland,72,64603,1291,11.076031607358404,7.163946684342547,US,95,Low (<100K)
"University at Albany, State University of New York",University At Albany,15,4099599,53526,15.226399965939544,10.887941478476757,US,90,High (1M-5M)
"University at Buffalo, State University of New York",University At Buffalo,20,11326826,140997,16.242684540825284,11.856500984862542,US,90,Elite (5M+)
University of Aberdeen,University Of Aberdeen,5,7239269,96449,15.79503093054906,11.476780018333876,GB,100,Elite (5M+)
University of Abuja,University Of Abuja,5,73395,8713,11.203624717204844,9.072686206677387,NG,100,Low (<100K)
University of Akron,University Of Akron,9,1952380,34833,14.484560211335404,10.45834920029173,US,100,High (1M-5M)
University of Alabama System,University Of Alabama; University Of Alabama System,48,19715,527,9.889185767825268,6.269096283706261,US,95,Low (<100K)
University of Alabama at Birmingham,University Of Alabama At Birmingham,15,15919293,155818,16.583042390663497,11.956450356202852,US,100,Elite (5M+)
University of Alaska Fairbanks,University Of Alaska; University Of Alaska Fairbanks,7,2122415,32495,14.568065620412758,10.388872283820168,US,90,High (1M-5M)
University of Alberta,University Of Alberta,14,20884138,264202,16.854500529303493,12.48447302603996,CA,100,Elite (5M+)
University of Amsterdam,University Of Amsterdam,9,25243752,234813,17.04408927713515,12.366548990371513,NL,100,Elite (5M+)
University of Antwerp,University Antwerp,3,9255372,95032,16.040714805716778,11.461979478685288,BE,95,Elite (5M+)
University of Applied Sciences Leiden,University Of Applied Science Berlin,3,313457,6465,12.655420658788293,8.774312958285378,NL,90,Medium (100K-1M)
University of Arizona,University Of Arizona,32,22780140,259447,16.94139970560419,12.466311576151798,US,100,Elite (5M+)
University of Arkansas at Little Rock,University Of Arkansas At Little Rock,27,516643,11776,13.155109328297218,9.373903755841548,US,100,Medium (100K-1M)
University of Arkansas at Pine Bluff,University Of Arkansas At Pine Bluff,5,61410,1646,11.025344251183697,7.40671073017764,US,100,Low (<100K)
University of Auckland,University Of Auckland; Zealand University Of Auckland,20,9838696,141682,16.10183384156112,11.861347446710235,NZ,95,Elite (5M+)
University of Baltimore,University Of Baltimore,4,2038840,29610,14.527892067114372,10.295901192899562,US,100,High (1M-5M)
University of Basel,University Basel,4,10511123,109310,16.16794468290078,11.60195230953988,CH,95,Elite (5M+)
University of Bath,University Of Bath,6,4487664,75252,15.316843079904944,11.228611048926084,GB,100,High (1M-5M)
University of Benin,University Of Benin,4,246400,15443,12.414715569074824,9.644975857384129,NG,100,Medium (100K-1M)
University of Birmingham,Birmingham University; University Of Birmingham,30,22614381,216764,16.934096633525336,12.28656909640054,GB,95,Elite (5M+)
University of Bologna,University Of Bologna,4,18401269,220195,16.727930241936456,12.302273337801456,IT,100,Elite (5M+)
University of Bonn,University Bonn; University Of Bonn,9,17388008,166738,16.671291388689028,12.02418499458546,DE,95,Elite (5M+)
University of Bradford,University Of Bradford,7,1426889,35134,14.171007808694515,10.466953063626296,GB,100,High (1M-5M)
University of Bremen,University Bremen; University Of Bremen,7,3560678,75882,15.085461814978574,11.236947959377066,DE,95,High (1M-5M)
University of Bristol,University Of Bristol,18,21454035,214034,16.881423344146867,12.273894832032786,GB,100,Elite (5M+)
University of British Columbia,University Of British Columbia; University Of Columbia,23,32169237,373659,17.28652121227008,12.831101572013829,CA,95,Elite (5M+)
University of Bucharest,University Bucharest; University Of Bucharest,15,931740,38283,13.744810158051497,10.552787333315797,RO,95,Medium (100K-1M)
University of Buckingham,University Of Buckingham,5,80641,4057,11.297774884584944,8.30844552038576,GB,100,Low (<100K)
University of Cagliari,University Of Cagliari,3,3430323,52413,15.048165275322395,10.866929010196616,IT,100,High (1M-5M)
University of Calabria,University Of Calabria,3,3292408,41972,15.007130073645108,10.644781833401396,IT,100,High (1M-5M)
University of Calgary,University Of Calgary,44,14408531,197284,16.483331089087407,12.192404662764751,CA,100,Elite (5M+)
University of California San Diego,University Of California At San Diego; University Of California San Diego; University Of California San Diego Health; University Of San Diego,68,50310207,354367,17.73371855682588,12.778091200182638,US,95,Elite (5M+)
"University of California, Berkeley",University Of California; University Of California At Berkeley; University Of California Berkeley,111,55909022,448662,17.83923633833754,13.01402732812275,US,95,Elite (5M+)
"University of California, Irvine",University Of California At Irvine; University Of California Irvine,6,20059893,191882,16.814233056336544,12.16464109026551,US,97,Elite (5M+)
"University of California, Los Angeles",University Of California At Los Angeles,4,51525274,413879,17.7575830219415,12.933331355718886,US,97,Elite (5M+)
"University of California, Riverside",University Of California At Riverside; University Of California Riverside,6,10629892,103950,16.179180684416107,11.551674913249506,US,97,Elite (5M+)
"University of California, San Francisco",University Of California At San Francisco; University Of California San Francisco; University Of San Francisco,48,48927047,297258,17.70584093036009,12.602359091638828,US,95,Elite (5M+)
"University of California, Santa Cruz",University Of California Santa Cruz,4,11998136,76447,16.300261945699745,11.244366050125535,US,99,Elite (5M+)
University of Cambridge,University Of Cambridge,63,53250376,446465,17.790515442340954,13.009118528582947,GB,100,Elite (5M+)
University of Canberra,University Of Canberra,14,1188013,35748,13.987793563347076,10.484277575702958,AU,100,High (1M-5M)
University of Canterbury,University Of Canterbury,3,2554447,52762,14.753346711311702,10.87356546647324,NZ,100,High (1M-5M)
University of Cape Coast,University Of Cape Coast,7,337056,16917,12.728007334497908,9.73613342286396,GH,100,Medium (100K-1M)
University of Cape Town,University Of Cape Town,14,7490008,323564,15.829080557094816,12.687155300096927,ZA,100,Elite (5M+)
University of Catania,University Of Catania,9,4811734,76585,15.386568283903571,11.246169571400625,IT,100,High (1M-5M)
University of Central Arkansas,University Of Central Arkansas,4,117732,4594,11.676174627782746,8.432724034789787,US,100,Medium (100K-1M)
University of Central Florida,University Of Central Florida,37,4525127,86886,15.325156422008904,11.372363702824495,US,100,High (1M-5M)
University of Central Missouri,University Of Central Missouri,4,56104,5039,10.934980214098967,8.525161361065415,US,100,Low (<100K)
University of Charleston,University Of Charleston,5,99399,3310,11.506907392644663,8.105005537547246,US,100,Low (<100K)
University of Chicago,University Of Chicago; University Of Chicago Cyber Policy Initiative; University Of Chicago Medicine,77,34349704,306524,17.35210398853171,12.633054597100587,US,90,Elite (5M+)
University of Chile,University Of Chile,4,4684280,113084,15.35972299336062,11.635895027313913,CL,100,High (1M-5M)
University of Cincinnati,University Of Cincinnati; University Of Cincinnati School Of Information Technology,25,9902267,129351,16.108274379776596,11.77029264941965,US,90,Elite (5M+)
University of Colorado Boulder,University Of Colorado; University Of Colorado At Boulder; University Of Colorado Boulder; University Of Colorado Colorado,54,18572338,166563,16.737183881239876,12.023134898930268,US,95,Elite (5M+)
University of Colorado Denver,University Of Colorado Denver,5,14569871,144679,16.49446639295778,11.882279686066036,US,100,Elite (5M+)
University of Connecticut,University Of Connecticut,18,8296436,117571,15.931336703492596,11.674806190859398,US,100,Elite (5M+)
University of Copenhagen,University Of Copenhagen,4,26947449,286379,17.10939923117651,12.565074879227998,DK,100,Elite (5M+)
University of Craiova,University Craiova,3,165502,13972,12.016744600523182,9.544882175080447,RO,95,Medium (100K-1M)
University of Cyprus,University Of Cyprus,10,1766736,30324,14.384644900382543,10.31972773381225,CY,100,High (1M-5M)
University of Dayton,University Of Dayton,11,748001,22912,13.52516093074983,10.039459714059342,US,100,Medium (100K-1M)
University of Defence,University Defence,3,146416,5728,11.894213993986495,8.653296274408579,CZ,95,Medium (100K-1M)
University of Delaware,University Of Delaware,37,7062554,96326,15.770317442017127,11.475503932320596,US,100,Elite (5M+)
University of Delhi,University Of Delhi,3,3693543,81059,15.122096988699791,11.3029449001823,IN,100,High (1M-5M)
University of Denver,University Of Denver,19,1477755,30974,14.20603527890507,10.340935706497342,US,100,High (1M-5M)
University of Detroit Mercy,University Of Detroit Mercy,4,136002,6019,11.820432223298424,8.702842538302868,US,100,Medium (100K-1M)
University of Doha for Science and Technology,University Of Doha,6,5603,396,8.631235907456897,5.983936280687191,QA,90,Low (<100K)
University of Dubai,University Of Dubai,6,51252,3541,10.844529431872822,8.17244681834278,AE,100,Low (<100K)
University of Duisburg-Essen,University Duisburg; University Of Duisburg,10,5137244,85172,15.452027501518272,11.352439761185094,DE,95,Elite (5M+)
University of Dundee,Dundee University,3,6549410,62742,15.694885679903935,11.046802296986584,GB,95,Elite (5M+)
University of East Anglia,University Of East Anglia,9,5373115,72082,15.496918558906534,11.185573511837868,GB,100,Elite (5M+)
University of East London,University Of East London,4,368858,12760,12.818169736177436,9.454148923733976,GB,100,Medium (100K-1M)
University of Edinburgh,University Of Edinburgh,20,25924850,280334,17.07071256471523,12.543740595572512,GB,100,Elite (5M+)
University of Electro-Communications,University Communications,4,867170,30467,13.672991468148949,10.32443223149268,JP,95,Medium (100K-1M)
University of Electronic Science and Technology of China,University Of Electronic Science,4,7515169,143118,15.83243420233717,11.871431731014535,CN,90,Elite (5M+)
University of Essex,University Of Essex,5,2081881,49602,14.548782850278076,10.811806594754913,GB,100,High (1M-5M)
University of Exeter,University Of Exeter,7,7395267,116702,15.816350894173535,11.667387524885104,GB,100,Elite (5M+)
University of Florence,University Of Florence,7,10591124,142902,16.175526944229958,11.869921357399484,IT,100,Elite (5M+)
University of Florida,University Of Florida,45,30411866,359928,17.230343452047194,12.793662068759213,US,100,Elite (5M+)
University of Florida Health,University Of Florida Health,6,1087732,15543,13.89960627186967,9.651429991057276,US,100,High (1M-5M)
University of Geneva,University Of Geneva,10,15591422,131504,16.562231513327784,11.786800152690796,CH,100,Elite (5M+)
University of Genoa,University Of Genoa,15,7528648,100631,15.83422616800851,11.519225577518707,IT,100,Elite (5M+)
University of Georgia,University Of Georgia,29,11835627,141386,16.286624862471314,11.859256090452869,US,100,Elite (5M+)
University of Ghana,University Of Ghana,11,1123716,39273,13.9321524983746,10.578318001310176,GH,100,High (1M-5M)
University of Glasgow,University Of Glasgow,13,22934500,192699,16.948152928636976,12.168889854402458,GB,100,Elite (5M+)
University of Gloucestershire,University Of Gloucestershire,13,182576,5831,12.114927280830612,8.671115273688494,GB,100,Medium (100K-1M)
University of Greenwich,University Of Greenwich,6,777323,21292,13.563612530851264,9.9661336591864,GB,100,Medium (100K-1M)
University of Groningen,University Groningen,4,20216965,181365,16.82203271084207,12.10827236800426,NL,95,Elite (5M+)
University of Guam,University Of Guam,3,106512,4060,11.5760223224099,8.309184527686298,GU,100,Medium (100K-1M)
University of Guelph,University Of Guelph,22,6185657,94495,15.637743944568848,11.45631278454365,CA,100,Elite (5M+)
University of Haifa,Haifa University; University Of Haifa,14,1966798,49460,14.491917906079689,10.808939759229288,IL,95,High (1M-5M)
University of Hawaii Maui College,University Of Hawai; University Of Hawaii Maui College,23,9006,362,9.105757331783742,5.8944028342648505,US,90,Low (<100K)
University of Hawaii System,University Of Hawaii,22,5910062,61639,15.592167049223942,11.029066289434052,US,95,Elite (5M+)
University of Helsinki,University Of Helsinki,4,21600270,220233,16.888216418871984,12.302445896437764,FI,100,Elite (5M+)
University of Hertfordshire,University Of Hertfordshire,7,1647342,33014,14.314674244914974,10.404717282628672,GB,100,High (1M-5M)
University of Hong Kong,University Of Hong Kong,11,21875735,228922,16.900888635356235,12.34114098145202,HK,100,Elite (5M+)
University of Houston,University Of Houston,30,6579624,104201,15.699488310796,11.55408660197517,US,100,Elite (5M+)
University of Hull,University Of Hull,4,2133301,46890,14.573181572053928,10.755581038365076,GB,100,High (1M-5M)
University of Ibadan,University Of Ibadan,11,1435267,51327,14.17686214932034,10.845991691226187,NG,100,High (1M-5M)
University of Idaho,University Of Idaho,39,2130448,46264,14.571843313592872,10.742141014683131,US,100,High (1M-5M)
University of Illinois Chicago,University Of Illinois; University Of Illinois At Chicago; University Of Illinois Chicago,50,17469178,197933,16.675948686157636,12.195688920775437,US,95,Elite (5M+)
University of Illinois Urbana-Champaign,University Of Illinois At Urbana-Champaign; University Of Illinois Urbana-Champaign,31,32222247,331081,17.288167703608256,12.71012135781714,US,96,Elite (5M+)
University of Ilorin,University Of Ilorin; University Of Lorraine,24,384194,21777,12.85890551517673,9.988655564906006,NG,90,Medium (100K-1M)
University of Indonesia,University Indonesia; University Of Indonesia,13,1389368,91908,14.144360245202744,11.428554236084064,ID,95,High (1M-5M)
University of Iowa,University Of Iowa,16,18806793,192221,16.7497287454958,12.16640623306771,US,100,Elite (5M+)
University of Johannesburg,University Of Johannesburg,22,1901864,110766,14.45834554165044,11.615184174998967,ZA,100,High (1M-5M)
University of Kansas,Kansas University; University Of Arkansas; University Of Kansas; University Of Kansas School Of Engineering,68,7805301,115489,15.870313804328529,11.656939225109133,US,90,Elite (5M+)
University of Kashmir,University Of Kashmir,3,506727,14087,13.13572964945965,9.553078650176042,IN,100,Medium (100K-1M)
University of Kent,University Of Kent; University Of Kentucky Information Technology Services,30,2099036,54737,14.556989226089048,10.910313445573529,GB,90,High (1M-5M)
University of Kentucky,University Of Kentucky,26,10848172,162523,16.19950723667527,11.998580962154186,US,100,Elite (5M+)
University of KwaZulu-Natal,University Of Kwazulu,6,3856170,81955,15.165185280202326,11.313937796867087,ZA,95,High (1M-5M)
University of Lagos,University Of Lagos,11,498918,27572,13.120199036908286,10.22459231202622,NG,100,Medium (100K-1M)
University of Lancashire,University Of Central Lancashire,11,848701,19181,13.651463402500296,9.861727618287896,GB,95,Medium (100K-1M)
University of Latvia,Latvia University; University Of Latvia; University Of Latvia Institute Of Mathematics,11,589665,24145,13.287311553890923,10.091874013892332,LV,90,Medium (100K-1M)
University of Lausanne,University Of Lausanne,13,9746357,104590,16.09240423472962,11.55781278484612,CH,100,Elite (5M+)
University of Leeds,University Of Leeds,14,13752848,194791,16.436756560613897,12.179687601585462,GB,100,Elite (5M+)
University of Leicester,University Of Leicester,4,8263407,106556,15.927347651204013,11.576435332224756,GB,100,Elite (5M+)
University of Lethbridge,University Of Lethbridge,4,786570,16790,13.575438270769077,9.72859830755947,CA,100,Medium (100K-1M)
University of Liberal Arts Bangladesh,University Of Liberal Arts Bangladesh,3,16285,1341,9.698061122027076,7.201916317531627,BD,100,Low (<100K)
University of Limerick,University Of Limerick,22,1507290,37365,14.225824557839376,10.528516479019784,IE,100,High (1M-5M)
University of Liverpool,University Of Liverpool,8,17683906,220601,16.688165574923264,12.30411545194358,GB,100,Elite (5M+)
University of Louisiana at Lafayette,University Of Louisiana,4,476378,15488,13.07396903488717,9.64788537354776,US,90,Medium (100K-1M)
University of Louisville,University Of Louisville,19,5609153,73793,15.539910463988056,11.209032706470463,US,100,Elite (5M+)
University of Luxembourg,University Of Luxembourg; University Of Luxembourg Interdisciplinary Centre For Security,22,1560580,63165,14.260568745786122,11.053521460691105,LU,90,High (1M-5M)
University of Madras,University Of Madras,3,908450,21603,13.719496230306028,9.98063376171278,IN,100,Medium (100K-1M)
University of Maine,University Of Maine,4,1815512,33739,14.41187863037272,10.42643935609996,US,100,High (1M-5M)
University of Maine at Augusta,University Of Maine At Augusta,9,9295,567,9.137339479091692,6.342121418721152,US,100,Low (<100K)
University of Maine at Presque Isle,University Of Maine At Presque Isle,3,10130,608,9.223355309053677,6.411818267709897,US,100,Low (<100K)
University of Malta,University Of Malta,10,559355,30374,13.234541400953937,10.32137518064285,MT,100,Medium (100K-1M)
University of Manchester,England University Of Manchester; University Of Manchester,44,28611202,313136,17.169308912377172,12.65439607344024,GB,95,Elite (5M+)
University of Manitoba,University Of Manitoba,10,7534084,116297,15.834947949357897,11.66391114145433,CA,100,Elite (5M+)
University of Mary Washington,University Of Mary Washington,5,81106,2669,11.303524549572325,7.889833751394295,US,100,Low (<100K)
University of Maryland Eastern Shore,University Of Maryland Eastern Shore,3,87440,3365,11.378719559198563,8.121480374750751,US,100,Low (<100K)
University of Maryland Global Campus,University Of Maryland Global Campus,26,4152,803,8.331586243630754,6.689599269178967,US,100,Low (<100K)
"University of Maryland, Baltimore",University Of Maryland At Baltimore; University Of Maryland Baltimore,8,16277886,129298,16.605318118960277,11.769882830777991,US,97,Elite (5M+)
"University of Maryland, College Park",University Of Maryland College Park; University Of Maryland University College,9,24038645,241034,16.995173343249753,12.392697430143963,US,95,Elite (5M+)
University of Massachusetts Amherst,University Of Massachusetts; University Of Massachusetts Amherst,27,11073433,124720,16.22005946434908,11.733834521659745,US,95,Elite (5M+)
University of Massachusetts Dartmouth,University Of Massachusetts Dartmouth,3,461296,11562,13.041797366164696,9.355565624128962,US,100,Medium (100K-1M)
University of Massachusetts Lowell,University Of Massachusetts Lowell,6,1210444,26061,14.006498618557671,10.168233593704851,US,100,High (1M-5M)
University of Memphis,University Of Memphis,11,1894083,38400,14.454245902325484,10.555838779903407,US,100,High (1M-5M)
University of Miami,University Of Miami,17,13975669,169433,16.45282851861114,12.040218749443383,US,100,Elite (5M+)
University of Michigan,Michigan University; University Of Michigan; University Of Michigan Health; University Of Michigan National Poll On Healthy; University Of Michigan Professor Of Computer Science; University Of Michigan School Of Information,101,65924778,980613,18.004024937903733,13.795934185070635,US,90,Elite (5M+)
University of Milan,University Of Milan; University State Of Milan,10,18326889,374111,16.723879938208558,12.832310496806546,IT,95,Elite (5M+)
University of Minnesota,University Of Minnesota; University Of Minnesota Center; University Of Minnesota Food Protection; University Of Minnesota Technological Leadership Institute,54,36469734,334875,17.411993296512232,12.721515593031327,US,90,Elite (5M+)
University of Mississippi,University Of Mississippi,4,3001021,62011,14.914463455285336,11.035083193686251,US,100,High (1M-5M)
University of Missouri,Missouri University Of Science; University Of Missouri; University Of Missouri Health Care,35,8932826,133102,16.005243476102176,11.79887854357322,US,90,Elite (5M+)
