date,year,month,university_name,article_url
2021-01-22,2021,1,Aalborg University John Pedersen,https://sn.dk/Erhverv/Virksomheder-anerkender-at-truslen-fra-hackere-er-alvorlig-men-kun-faa-smaa-og-mellemstore-virksomheder-saetter-penge-af-til-it-sikkerhed/artikel/1403979
2021-10-13,2021,10,Aalborg University John Pedersen,https://sn.dk/Danmark/Udenlandske-hackere-snoed-sig-til-180000-skattekroner/artikel/1480398
2023-03-03,2023,3,Aalborg University John Pedersen,https://ekstrabladet.dk/nyheder/samfund/cybersikkerheden-sejler-det-er-meget-pinligt/9655713
2024-12-11,2024,12,Aalborg University John Pedersen,https://www.version2.dk/artikel/kommunerne-mangler-ressourcer-mod-cyberangreb-det-kan-faa-alvorlige-konsekvenser
2021-05-27,2021,5,Aalto University,https://www.atlanticcouncil.org/blogs/ukrainealert/russian-cyber-threat-us-can-learn-from-ukraine/
2021-09-29,2021,9,Aalto University,https://www.hbl.fi/artikel/expert-bara-en-tidsfraga-innan-ett-finlandskt-foretag-lamslas-av-en-cyberattack/
2024-01-07,2024,1,Aalto University,https://www.icenews.is/2023/02/21/finnish-cybersecurity-skills-project-cyber-citizen-recently-launched/
2020-01-20,2020,1,Aarhus University,https://www.computerworld.dk/art/250408/morgen-briefing-frankrig-facebook-skulle-aldrig-have-faaet-groent-lys-for-opkoebet-af-whatsapp-kmd-genvinder-kontrakt-med-statens-it-regeringens-raad-om-cybersikkerhed-moedes-for-foerste-gang-i-dag
2021-01-25,2021,1,Aarhus University,https://www.tv2nord.dk/aalborg/cyberkriminelle-angreb-aalborg-teater-under-live-forestilling
2023-09-22,2023,9,Aarhus University,https://www.theguardian.com/media/commentisfree/2023/sep/22/phone-hacking-scandal-just-a-mishap-in-the-australians-tribute-to-their-boss-rupert-murdochs-creative-mind
2023-10-04,2023,10,Aarhus University,https://www.computerworld.dk/art/284575/cybersikkerhedseksperter-med-boen-til-eu-lav-om-paa-central-del-af-ny-lovpakke
2024-04-19,2024,4,Aarhus University,https://www.dr.dk/nyheder/seneste/aarhus-kaemper-ny-kaserne-cybervaernepligtige
2024-05-07,2024,5,Aarhus University,https://www.dr.dk/nyheder/udland/hjemmesiden-kan-gaa-ned-og-tv-signalet-blive-forstyrret-truslen-cyberangreb-ved
2024-07-03,2024,7,Aarhus University,https://www.computerworld.dk/art/287847/find-klaphatten-frem-em-i-cybersikkerhed-kommer-til-danmark
2024-10-15,2024,10,Aarhus University,https://www.computerworld.dk/art/289004/robotstoevsugere-raabte-pludseligt-racistiske-bandeord-kinesisk-producent-af-robotstoevsugere-hacket
2020-02-17,2020,2,Abertay University,https://www.computerweekly.com/news/252478686/Ex-soldiers-to-become-ethical-hackers
2020-03-08,2020,3,Abertay University,https://www.scmagazineuk.com/international-womens-day-sexual-harassment-discrimination-dark-side-cyber-security-conferences/article/1676266
2020-05-29,2020,5,Abertay University,https://www.eveningtelegraph.co.uk/2020/05/29/cybercriminals-playing-on-heightened-sense-of-fear-during-pandemic-report-warns/
2020-07-24,2020,7,Abertay University,https://www.thecourier.co.uk/fp/business/business-news/1465673/ive-always-been-fascinated-by-the-intersection-of-technology-and-crime-key-appointment-for-abertay-uni-ethical-hacking-programme/
2020-09-10,2020,9,Abertay University,https://www.eveningtelegraph.co.uk/fp/abertay-graduate-tells-of-her-journey-to-becoming-a-cybersecurity-expert-following-childhood-tragedy/
2020-11-05,2020,11,Abertay University,https://www.infosecurity-magazine.com:443/news/over-70000-personal-files-on-100/
2020-12-15,2020,12,Abertay University,https://www.miragenews.com/lancaster-university-recognised-for-excellence-in-cyber-security-education/
2021-01-07,2021,1,Abertay University,https://www.eveningtelegraph.co.uk/fp/hundreds-of-thousands-spent-cyber-security-tayside/
2021-02-09,2021,2,Abertay University,https://www.heraldscotland.com/news/19075283.safer-internet-day-2021-90-cybercrimes-kids-every-day-scotland/
2021-02-26,2021,2,Abertay University,https://www.infosecurity-magazine.com:443/news/winners-cyber-community-awards/
2021-03-22,2021,3,Abertay University,https://techxplore.com/news/2021-03-covid-related-cyberattacks-leveraged.html
2021-06-30,2021,6,Abertay University,https://www.computerweekly.com/opinion/Ethical-hacking-what-why-and-overcoming-concerns
2021-09-16,2021,9,Abertay University,https://www.thecourier.co.uk/fp/business-environment/business/2534951/first-tenant-at-abertay-universitys-cyberquarter-to-create-30-dundee-jobs/
2021-10-16,2021,10,Abertay University,https://www.thecourier.co.uk/fp/news/dundee/2647611/feature-how-dundees-ethical-hackers-are-helping-businesses-combat-the-growing-menace-of-cyber-crime/
2022-02-23,2022,2,Abertay University,https://www.thecourier.co.uk/fp/business-environment/business/3039327/opinion-now-is-time-to-cement-dundees-reputation-as-leading-cyber-hub/
2022-03-18,2022,3,Abertay University,https://www.dailyrecord.co.uk/news/scottish-news/new-18million-home-scotlands-cyber-26501199
2022-06-14,2022,6,Abertay University,https://www.pressandjournal.co.uk/news/scotland/4415850/new-cybersecurity-hub-creates-30-jobs-in-dundee/
2022-10-09,2022,10,Abertay University,https://www.thenational.scot/news/23033720.scottish-cybersecurity-firm-aims-go-strength-strength/
2023-04-12,2023,4,Abertay University,https://www.finanznachrichten.de/nachrichten-2023-04/58792891-bae-systems-the-national-cyber-awards-returns-to-london-this-september-004.htm
2023-06-05,2023,6,Abertay University,https://www.thecourier.co.uk/fp/education/higher-education/4436641/abertay-university-ethical-hacking-graduates/
2023-11-27,2023,11,Abertay University,https://www.dunfermlinepress.com/news/23950458.fife-college-students-cyber-security-work-recognised/
2023-12-10,2023,12,Abertay University,https://www.thecourier.co.uk/fp/news/dundee/4833983/abertay-university-ethical-hacking-course-colin-mclean-retires/
2024-11-12,2024,11,Abertay University,https://www.ox.ac.uk/news/2024-11-12-new-ukri-funded-network-bolster-uk-s-cyber-security-research-ecosystem
2024-12-12,2024,12,Abertay University,https://techxplore.com/news/2024-12-cybersecurity-insider-threats-fall-categories.html
2020-02-18,2020,2,Abertay University In Dundee,https://www.scmagazineuk.com/cyber-security-training-scheme-scottish-veterans-launched/article/1674352
2020-09-10,2020,9,Abertay University In Dundee,https://www.eveningtelegraph.co.uk/fp/abertay-graduate-tells-of-her-journey-to-becoming-a-cybersecurity-expert-following-childhood-tragedy/
2021-02-28,2021,2,Abertay University In Dundee,https://www.thenational.scot/news/19123964.cyber-sector-urged-act-address-shortage-skills-uk/
2023-10-30,2023,10,Abertay University In Dundee,https://www.heraldscotland.com/news/23887422.scotland-education-cybersecurity-book-aimed-youngsters-launched/
2024-06-26,2024,6,Abertay University In Dundee,https://www.in-cumbria.com/news/24410191.eco-groups-ethical-hacker-protects-businesses-cyber-crime/
2020-02-26,2020,2,Able College,https://datanews.knack.be/ict/nieuws/howest-internationaliseert-opleiding-in-cybersecurity/article-news-1569547.html
2020-09-30,2020,9,Able College,https://tweakers.net/nieuws/172788/belgische-ap-hogeschool-blijft-woensdag-dicht-na-cyberaanval.html
2021-02-17,2021,2,Able College,https://www.nu.nl/tech/6116969/hva-en-uva-melden-cyberaanval-onderwijs-gaat-gewoon-door.html
2021-03-01,2021,3,Able College,https://www.nu.nl/tech/6119307/hackers-verkopen-gegevens-van-studenten-na-aanval-op-inholland.html
2021-03-10,2021,3,Able College,https://tweakers.net/nieuws/179062/hva-en-uva-cyberaanval-is-afgeslagen-en-heeft-niet-geleid-tot-vraag-om-losgeld.html
2022-04-12,2022,4,Able College,https://www.vrt.be/vrtnws/nl/2022/04/12/cyberaanval-hogeschool-vives/
2020-01-02,2020,1,Able University,https://www.rtlnieuws.nl/nieuws/nederland/artikel/4972931/cyber-security-maastricht-aanval
2020-01-23,2020,1,Able University,https://www.welingelichtekringen.nl/anp/inspectie-onderzoekt-universiteit-maastricht-na-cyberaanval
2020-02-05,2020,2,Able University,https://www.bright.nl/nieuws/artikel/5011241/universiteit-maastricht-betaalde-losgeld-hackers
2020-04-02,2020,4,Able University,https://www.bright.nl/nieuws/artikel/5078541/cybercrime-aanpak-fiod-tu-delft-computercriminaliteit
2021-02-19,2021,2,Able University,https://www.rtlnieuws.nl/tech/artikel/5215645/studenten-en-docenten-uva-en-hva-krijgen-phishingmails-na-aanval
2021-03-10,2021,3,Able University,https://www.rtlnieuws.nl/tech/artikel/5219059/cyberaanval-uva-universiteit-amsterdam-hva-hogeschool
2021-07-03,2021,7,Able University,https://wnl.tv/2021/07/03/universiteit-leiden-gehackt-iraanse-hackgroep-eist-bitcoins/
2021-08-06,2021,8,Able University,https://www.managersonline.nl/nieuws/22078/organisaties-zijn-cybermoe.html
2022-07-02,2022,7,Able University,https://www.rtlnieuws.nl/tech/artikel/5318671/universiteit-maastricht-hackers-losgeld
2023-07-13,2023,7,Able University,https://sleutelstad.nl/2023/07/13/nieuwe-leidse-hoogleraar-cybercrime-criminelen-zijn-al-volle-bak-bezig/
2023-08-30,2023,8,Able University,https://www.dutchitchannel.nl/news/399993/netwerk-university-of-michigan-offline-na-cyberaanval
2024-07-09,2024,7,Able University,https://www.computable.nl/2024/07/09/leiden-start-opleiding-tot-cybersecurity-expert/
2024-10-08,2024,10,Able University,https://sleutelstad.nl/2024/10/08/universiteit-leiden-gaat-opleiden-tot-bestrijder-van-cybercrime/
2020-01-02,2020,1,Able University Maastricht,https://www.rtlnieuws.nl/nieuws/nederland/artikel/4972931/cyber-security-maastricht-aanval
2020-01-21,2020,1,Able University Maastricht,https://www.limburger.nl/cnt/dmf20200121_00142890/cyberaanval-al-vanaf-oktober
2020-02-05,2020,2,Able University Maastricht,https://nieuws.nl/algemeen/20200205/um-erkent-betalen-losgeld-aan-cybercriminelen/
2020-03-20,2020,3,Able University Maastricht,https://www.rtlnieuws.nl/tech/artikel/5063801/criminelen-geen-ransomware-voor-gezondheidsorganisaties
2021-02-27,2021,2,Able University Maastricht,https://www.omroepgelderland.nl/nieuws/6770532/Wat-heeft-een-hacker-op-een-school-te-zoeken
2021-08-31,2021,8,Able University Maastricht,https://www.computable.nl/artikel/nieuws/security/7237125/250449/gehackt-roc-mondriaan-nog-weken-plat.html
2021-09-23,2021,9,Able University Maastricht,https://www.crimesite.nl/rtl-nederland-betaalde-bitcoins-aan-ransomware-afpersers/
2022-07-02,2022,7,Able University Maastricht,https://nieuws.nl/algemeen/20220702/universiteit-maastricht-krijgt-na-hack-losgeld-terug-met-winst/
2020-01-03,2020,1,Able University Of Maastricht,https://www.techzine.nl/nieuws/security/436290/universiteit-maastricht-betaalt-tonnen-aan-hackers/
2020-02-01,2020,2,Able University Of Maastricht,https://nieuws.nl/algemeen/20200201/enorme-groei-cybercrime-toont-aan-cybersecurity-noodzaak-als-onderdeel-bedrijfsstrategie/
2020-04-16,2020,4,Able University Of Maastricht,https://www.knack.be/nieuws/wetenschap/cybercrime-we-maken-het-de-hackers-soms-wel-erg-gemakkelijk/article-longread-1587985.html
2020-10-19,2020,10,Able University Of Maastricht,https://tweakers.net/reviews/8258/hoe-ransomware-veranderd-is-van-fotos-versleutelen-naar-miljardenindustrie.html
2022-08-09,2022,8,Able University Of Maastricht,https://www.computable.nl/artikel/nieuws/security/7396013/250449/mondzorgbedrijf-betaalt-knarsentandend-losgeld-na-hack.html
2020-07-20,2020,7,Adelphi University,https://www.theepochtimes.com/tiktok-is-spyware-for-the-chinese-regime-cyber-experts-warn_3429621.html
2021-07-23,2021,7,Adelphi University,https://securityboulevard.com/2021/07/anita-damico-endowment-fund-established-to-support-interdisciplinary-research-in-cyber-security-and-psychology/
2022-02-14,2022,2,Adelphi University,https://www.theepochtimes.com/tiktok-users-are-feeding-data-to-ccp-intelligence-agencies-cyber-experts-warn_4275403.html
2021-07-13,2021,7,Africa University Of London,https://www.radiofarda.com/a/iranian-hackers-impersonated-academics-at-london-university/31356607.html
2022-08-24,2022,8,Africa University Of London,https://www.radiofarda.com/a/iran-accounts-targeted-by-state-backed-hackers/32003061.html
2022-09-14,2022,9,Africa University Of London,https://www.radiofarda.com/a/iranian-hackers-target-high-value-targets-in-nuclear-security-and-genomic-research/32033675.html
2023-07-07,2023,7,Africa University Of London,https://www.radiofarda.com/a/iran-based-hackers-targeting-nuclear-security-experts-through-mac-windows/32493904.html
2020-06-07,2020,6,Ahilya University,https://www.naidunia.com/madhya-pradesh/indore-davv-indore-devi-ahilya-vishwavidyalaya-indore-and-professors-on-target-of-cyber-hackers-5602430
2023-02-15,2023,2,Ahilya University,https://www.naidunia.com/madhya-pradesh/indore-students-will-be-able-to-deal-with-cyber-crimes-will-get-four-credits-on-completing-subject-8016178
2023-03-24,2023,3,Ahilya University,https://www.naidunia.com/madhya-pradesh/indore-companies-are-now-demanding-expertise-like-cyber-security-cloud-data-science-and-aiml-in-the-it-industry-8033915
2020-02-19,2020,2,Al Hussein Technical University,https://www.globenewswire.com/news-release/2020/02/19/1986888/0/en/Growth-in-Fortinet-Network-Security-Expert-Institute-Programs-Tackles-the-Cybersecurity-Skills-Gap.html
2020-02-28,2020,2,Al Hussein Technical University,https://technology.mb.com.ph/2020/02/28/growth-in-fortinet-network-security-expert-institute-programs-tackles-the-cybersecurity-skills-gap/
2023-08-10,2023,8,Al Hussein Technical University,https://menafn.com/1106822555/Arab-Youth-Hackathon-invites-young-Jordanian-innovators-to-find-solutions-for-pressing-climate-challenges
2024-03-06,2024,3,Al Hussein Technical University,https://www.miragenews.com/us-jordan-hold-second-cyber-and-digital-dialogue-1188296/
2020-09-04,2020,9,Alabama A M University,https://www.scmagazine.com/home/security-news/the-cyber-digital-divide-how-to-level-the-playing-field/
2021-05-31,2021,5,Alabama A M University,https://www.spokanepublicradio.org/post/local-government-cyber-attacks-grow-network-colleges-becomes-first-line-defense
2021-06-08,2021,6,Alabama A M University,https://www.govtech.com/education/higher-ed/college-students-helping-local-government-with-cybersecurity
2021-12-11,2021,12,Alabama A M University,https://www.blackenterprise.com/meta-hosts-first-ever-hbcu-hackathon-where-students-solved-problems-facing-local-black-owned-businesses/
2022-06-02,2022,6,Alabama A M University,"https://www.streetinsider.com/PRNewswire/HBCUs,%20Industry%20Partners%20Launch%20Initiative%20to%20Diversify%20and%20Strengthen%20Cybersecurity%20Workforce/20164990.html"
2022-08-01,2022,8,Alabama A M University,http://www.justmeans.com/press-release/hbcus-industry-partners-launch-initiative-to-diversify-and-strengthen-cybersecurity
2022-09-21,2022,9,Alabama A M University,https://www.prnewswire.com:443/news-releases/ibm-teams-with-20-historically-black-colleges-and-universities-to-address-cybersecurity-talent-shortage-301629288.html
2022-10-02,2022,10,Alabama A M University,https://thetandd.com/news/local/out-front-in-cybersecurity-sc-state-partners-with-ibm-to-launch-leadership-center/article_1116e7c8-3fbe-5957-89fe-2b3ee13ff723.html
2023-04-08,2023,4,Alabama A M University,https://www.waaytv.com/news/owner-of-crestwood-medical-center-in-huntsville-suffers-data-breach/article_a61e358c-d591-11ed-a681-bbe5802e9fea.html
2024-02-21,2024,2,Alabama A M University,https://www.waaytv.com/news/identity-theft-on-the-rise-as-tax-season-nears-its-peak/article_a3ea0956-d051-11ee-b4e9-6bfee3078597.html
2024-04-18,2024,4,Alabama A M University,https://www.newswise.com/articles/uah-student-cyber-team-wins-viceroy-national-championship/?ad2f=1&aid=809930
2024-05-01,2024,5,Alabama A M University,https://www.finanznachrichten.de/nachrichten-2024-05/62112068-propel-southern-company-launch-hbcu-focused-cybersecurity-consortium-200.htm
2021-11-03,2021,11,Allen University,https://thetandd.com/news/local/education/congress-awards-scsu-410k-for-nuclear-engineering-cybersecurity-programs/article_a092322f-0611-53be-a68e-f14b40e404cd.html
2022-02-20,2022,2,Allen University,https://thetandd.com/news/local/education/voorhees-part-of-grant-to-support-minorities-in-cyber-security-computer-science/article_3d612017-b96d-5fe2-b36e-64fd00ed77ee.html
2022-11-10,2022,11,Allen University,https://www.streetinsider.com/PRNewswire/ATI+Announces+Winners+of+Hackathon+for+SC+HBCUs+and+TTC/20830413.html
2021-04-23,2021,4,American College Of Emergency Physicians,https://healthitsecurity.com/news/4-healthcare-providers-vendors-report-data-breaches-from-2020
2021-10-14,2021,10,American College Of Emergency Physicians,https://www.govinfosecurity.com/osteopathic-professional-group-reports-year-old-breach-a-17735
2024-05-22,2024,5,American College Of Emergency Physicians,https://www.govinfosecurity.com/100-groups-urge-feds-to-put-uhg-on-hook-for-breach-notices-a-25285
2024-12-06,2024,12,American College Of Emergency Physicians,https://medcitynews.com/2024/12/stronger-cybersecurity-in-healthcare-starts-with-smart-policy/
2020-02-06,2020,2,American University,https://www.politico.com/newsletters/morning-cybersecurity/2020/02/06/wray-talks-2020-interference-encryption-785119
2020-02-24,2020,2,American University,https://www.finanznachrichten.de/nachrichten-2020-02/48928741-web-presence-ted-schaer-and-jay-leffler-from-zarwin-baum-legal-on-cyber-security-200.htm
2020-03-27,2020,3,American University,https://www.sfgate.com/news/article/Society-s-dependence-on-the-internet-5-cyber-15160993.php
2020-04-09,2020,4,American University,https://www.fifthdomain.com/opinion/2020/04/09/5-cyber-issues-the-coronavirus-lays-bare/
2020-04-21,2020,4,American University,http://www.floppingaces.net/most-wanted/emails-suggest-obama-fbi-knew-mccain-leaked-trump-dossier/
2020-05-08,2020,5,American University,https://www.mei.edu/events/cyber-domain-middle-east-implications-business-security-and-society
2020-05-26,2020,5,American University,https://www.govexec.com/workforce/2020/05/coronavirus-roundup-dhs-increases-cyber-protections-hhs-and-cdc-government-pandemic-spending-contracting-passes-13-billion/165633/
2020-07-04,2020,7,American University,https://www.20min.ch/story/universitaet-bezahlt-1-14-millionen-loesegeld-an-hacker-617989757209
2020-07-15,2020,7,American University,https://www.newsweek.com/amnesty-international-targets-israel-morocco-spyware-accusations-1517785
2020-08-13,2020,8,American University,https://www.lawfareblog.com/improving-cyber-oriented-education-one-cyber-clinic-time
2020-09-15,2020,9,American University,https://science.house.gov/hearings/cybersecurity-at-nasa-ongoing-challenges-and-emerging-issues-for-increased-telework-during-covid-19
2020-09-29,2020,9,American University,https://www.prnewswire.com:443/news-releases/unisys-to-co-host-government-industry-and-academic-leaders-for-virtual-workshop-on-education-pillar-of-cybersecurity-moonshot-initiative-301139396.html
2020-10-09,2020,10,American University,https://www.freep.com/story/news/politics/elections/2020/10/09/debate-moderator-steve-scullys-twitter-account-hacked-c-span-says/5938630002/
2020-10-21,2020,10,American University,https://www.prnewswire.com:443/news-releases/great-business-schools-releases-national-rankings-of-cyber-and-information-security-mba-programs-301156272.html
2020-11-16,2020,11,American University,https://datanews.knack.be/ict/nieuws/rusland-en-noord-korea-voerden-cyberaanvallen-uit-om-vaccin/article-news-1665215.html
2020-11-27,2020,11,American University,https://www.ibtimes.com/anonymous-hackers-helping-woman-save-4-year-old-girl-alleged-sex-ring-430736
2020-12-09,2020,12,American University,https://datanews.knack.be/ict/nieuws/cyberaanval-op-europees-geneesmiddelenbureau-documenten-over-coronavaccin-van-pfizer-ingekeken/article-news-1675439.html
2021-01-15,2021,1,American University,https://swarajyamag.com/insta/journalist-nidhi-razdan-says-job-offer-from-harvard-was-fake-calls-it-a-phishing-attack
2021-02-05,2021,2,American University,https://www.infosecurity-magazine.com:443/news/data-sharing-ai-cybersecurity/
2021-03-03,2021,3,American University,https://www.aucegypt.edu/media/media-releases/auc-discusses-safety-cyberspace-fourth-session-auc-speakup-dialog-series
2021-04-13,2021,4,American University,https://www.washingtontimes.com/news/2021/apr/13/what-will-it-be-nuclear-or-cyber-armageddon-devast/
2021-06-13,2021,6,American University,https://www.govtech.com/blogs/lohrmann-on-cybersecurity/where-next-with-hacking-back-against-cyber-crime
2021-08-05,2021,8,American University,https://www.prnewswire.com:443/news-releases/hackeru-acquires-cybint-creating-a-global-education-group-to-help-close-the-worldwide-digital-skills-gap-301348812.html
2021-09-23,2021,9,American University,https://www.washingtonpost.com/politics/2021/09/23/russian-hackers-deny-an-iowa-grain-cooperative-counts-critical/
2021-10-21,2021,10,American University,https://www.theeagleonline.com/article/2021/10/facing-increased-cybersecurity-risks-au-technology-team-acts-proactively
2021-11-22,2021,11,American University,https://www.newsday.com/long-island/education/cyberattacks-school-districts-infrastructure-bill-1.50430756
2022-01-07,2022,1,American University,https://www.newsday.com/long-island/consumer-alert-cyberattacks-passwords-1.50470680
2022-04-05,2022,4,American University,https://www.theregister.com/2022/04/05/us_cybersecurity_cdp/
2022-05-27,2022,5,American University,https://federalnewsnetwork.com/cybersecurity/2022/05/political-appointees-may-be-getting-to-deep-into-agency-technical-operations/
2022-11-08,2022,11,American University,https://www.washingtonpost.com/politics/2022/11/08/your-election-day-cyber-guide/
2023-02-18,2023,2,American University,https://www.weeklyblitz.net/international/how-secret-cyber-mercenaries-disrupt-elections/
2023-03-24,2023,3,American University,https://www.theeagleonline.com/article/2023/03/duo-multi-factor-authentication-expansion-to-canvas-is-just-one-of-many-steps-in-university-wide-push-for-cybersecurity
2023-04-29,2023,4,American University,https://www.federaltimes.com/critical-infrastructure/2020/03/26/who-should-be-responsible-for-critical-infrastructure-cybersecurity/
2023-07-31,2023,7,American University,https://www.healthcareitnews.com/news/biden-administration-unfurls-its-4-pillar-national-cyber-workforce-strategy
2023-09-20,2023,9,American University,https://www.forbes.com/sites/petersuciu/2023/09/20/donald-trump-jrs-x-account-hacked--announced-fathers-death/
2023-11-06,2023,11,American University,https://georgetowner.com/articles/2023/11/06/downtowner-voting-data-hackers-campus-threats-new-addiction-center/
2023-12-22,2023,12,American University,https://www.theartnewspaper.com/2023/12/22/as-british-library-faces-fallout-of-cyber-attackwhat-can-arts-bodies-do-to-fight-off-wave-of-ransomware-threats
2024-02-28,2024,2,American University,https://www.newswise.com/articles/cybersecurity-leaders-launch-new-online-platform-to-close-gaps-in-understanding-cyber-policy
2024-03-12,2024,3,American University,https://www.marketscreener.com/quote/stock/CROWDSTRIKE-HOLDINGS-INC-59783691/news/START-HERE-PODCAST-Cyber-Public-Policy-Fundamentals-46148593/
2024-05-07,2024,5,American University,https://cointelegraph.com/news/traumatic-apple-id-hack-shows-pitfalls-centralized-identity
2024-07-08,2024,7,American University,https://www.propublica.org/article/cyber-safety-board-never-investigated-solarwinds-breach-microsoft
2024-09-06,2024,9,American University,https://www.infosecurity-magazine.com/news/spyware-ecosystem-evade-sanctions/
2024-10-18,2024,10,American University,https://www.egyptindependent.com/the-american-university-in-cairo-launches-cybersecurity-program/
2022-09-15,2022,9,American University Of Afghanistan,https://www.khaama.com/us-offers-10-million-for-information-on-3-iranian-nationals-over-hacking-scheme-36475/
2022-10-09,2022,10,American University Of Afghanistan,https://www.khaama.com/iranian-state-broadcaster-hacked-setting-khameneis-portrait-ablaze-45632/
2022-12-05,2022,12,American University Of Afghanistan,https://www.norwich.edu/cyber/gencyber
2024-02-06,2024,2,American University Of Phnom Penh,https://www.khmertimeskh.com/501434803/how-to-counter-new-cyber-threats-lurking-in-qr-codes/
2024-02-23,2024,2,American University Of Phnom Penh,https://www.khmertimeskh.com/501444679/banks-need-robust-cybersecurity-for-data-privacy/
2024-12-08,2024,12,American University Of Phnom Penh,https://www.khmertimeskh.com/501604911/mptc-champions-cybersecurity/
2024-12-23,2024,12,American University Of Phnom Penh,https://www.phnompenhpost.com/national/ministry-launches-cybersecurity-awareness-campaign-to-address-rising-digital-risks
2020-05-31,2020,5,American University Of Sharjah,https://www.wamda.com/2020/05/hackathons-opportunity-menas-tech-innovators
2020-06-11,2020,6,American University Of Sharjah,https://www.khaleejtimes.com/business/local/companies-cant-afford-to-sleep-on-cybersecurity
2020-06-22,2020,6,American University Of Sharjah,https://www.khaleejtimes.com/business/local/organisations-must-fight-cybercrime-with-new-tech-tools
2020-08-20,2020,8,American University Of Sharjah,https://www.khaleejtimes.com/technology/hackers-exploiting-increasing-entertainment-consumption-trends
2020-12-10,2020,12,American University Of Sharjah,https://www.khaleejtimes.com/business/local/organisations-need-better-protection-against-deadly-cyber-attacks
2021-01-19,2021,1,American University Of Sharjah,https://www.zawya.com/mena/en/economy/story/UAE_jobs_Cybersecurity_experts_in_demand-SNG_198091320/
2021-02-02,2021,2,American University Of Sharjah,https://www.khaleejtimes.com/business/local/students-see-increased-cyber-risks-during-remote-learning
2021-02-12,2021,2,American University Of Sharjah,https://www.khaleejtimes.com/business/local/uae-be-careful-about-valentines-day-phishing-schemes-experts-warn
2021-04-20,2021,4,American University Of Sharjah,https://www.khaleejtimes.com/business/local/uae-businesses-hit-with-growing-wave-of-ransomware-attacks
2021-05-03,2021,5,American University Of Sharjah,https://www.khaleejtimes.com/business/local/uae-organisations-faced-dramatic-increase-in-cyberattacks-in-2020
2021-05-15,2021,5,American University Of Sharjah,https://www.khaleejtimes.com/technology/uae-is-a-major-draw-for-cybercriminals-research-shows
2021-05-31,2021,5,American University Of Sharjah,https://www.khaleejtimes.com/business/local/remote-connectivity-still-a-major-challenge-for-cybersecurity-firms
2021-06-17,2021,6,American University Of Sharjah,https://www.khaleejtimes.com/technology/infrastructure-vulnerabilities-a-beacon-for-cybercriminals
2021-09-16,2021,9,American University Of Sharjah,https://www.prunderground.com/the-zygaverse-interview-hacking-micro-credential-finds-its-footing/00242905/
2021-09-24,2021,9,American University Of Sharjah,https://www.khaleejtimes.com/technology/cybersecurity-how-safe-is-your-e-mail-from-hackers
2021-10-07,2021,10,American University Of Sharjah,https://www.khaleejtimes.com/technology/cybersecurity-providers-critical-in-managing-data-security-and-compliance
2021-10-18,2021,10,American University Of Sharjah,https://menafn.com/1102989552/Gitex-2021-Cybersecurity-tops-agenda-for-smart-cities&source=22
2023-05-28,2023,5,American University Of Sharjah,https://gulfnews.com/business/laundry-owner-to-ethical-hacker-to-ceo-of-many-companies-uae-businessman-adil-alzaroonis-journey-1.96055981
2024-02-24,2024,2,American University Of Sharjah,https://www.khaleejtimes.com/uae/more-than-dh10000-prize-uae-schools-to-compete-in-ai-hackathon-from-march-1-3
2024-07-02,2024,7,American University Of Sharjah,https://www.khaleejtimes.com/uae/education/artificial-intelligence-cybersecurity-and-space-sciences-uae-toppers-reveal-future-plans
2020-02-12,2020,2,American University School Of Communication,https://www.marketwatch.com/story/if-china-hacked-equifax-in-2017-some-americans-may-have-more-reason-to-be-vigilant-than-others-2020-02-12
2020-03-27,2020,3,American University School Of Communication,https://www.sfgate.com/news/article/Society-s-dependence-on-the-internet-5-cyber-15160993.php
2020-07-17,2020,7,American University School Of Communication,https://www.houstonchronicle.com/news/article/Twitter-hack-exposes-broader-threat-to-democracy-15416644.php
2020-07-27,2020,7,American University School Of Communication,https://www.salon.com/test2/2020/07/27/twitter-hack-exposes-broader-threat-to-democracy-and-society_partner/
2022-09-07,2022,9,American University School Of Communication,https://www.businessinsider.com/tiktok-strategy-woo-cybersecurity-professionals-downplay-china-data-practices-2022-8
2022-02-15,2022,2,Amherst College,https://www.gc.cuny.edu/people/andrew-hacker
2022-07-16,2022,7,Amherst College,https://www.politico.com/newsletters/west-wing-playbook/2022/07/15/chris-i-the-cyber-guy-00046073
2024-09-30,2024,9,Amherst College,https://fortune.com/2024/09/30/cfos-cybercrime-is-booming-says-former-white-house-advisor/
2023-05-23,2023,5,Amity University,https://www.newsday.com/long-island/suffolk/suffolk-ransomware-dell-report-pyw19ra1
2023-09-15,2023,9,Amity University,https://www.amarujala.com/lucknow/six-lost-1725-lakhs-in-the-trap-of-cyber-thugs-lucknow-news-c-13-lko1018-414976-2023-09-16
2023-10-12,2023,10,Amity University,https://www.dailyexcelsior.com/misinformation-exploited-by-indias-enemies-to-fan-unrest-minister-rajeev-chandrasekhar/
2023-12-20,2023,12,Amity University,https://timesofindia.indiatimes.com/city/noida/news/hackathon-students-look-to-seal-cyber-security-gaps/articleshow/106138644.cms
2024-04-03,2024,4,Amity University,https://www.bignewsnetwork.com/news/274224966/finale-of-nciipc-aicte-pentathon-2024-featuring-real-world-cybersecurity-challenges-held-at-amity-university-noida
